height,weight,label
138,75,fat
134,48,fat
157,44,thin
187,75,normal
174,78,fat
144,46,normal
171,77,fat
119,73,fat
196,89,normal
196,73,normal
136,81,fat
174,42,thin
190,54,thin
193,76,normal
131,68,fat
194,67,thin
157,57,normal
160,87,fat
163,48,thin
122,62,fat
154,45,normal
192,88,normal
191,79,normal
122,60,fat
191,42,thin
193,77,normal
189,46,thin
198,66,thin
170,74,fat
190,81,normal
156,66,fat
159,56,normal
163,47,thin
195,78,normal
145,88,fat
125,85,fat
136,78,fat
128,79,fat
166,43,thin
188,77,normal
162,88,fat
160,61,normal
126,71,fat
193,65,thin
184,45,thin
140,62,fat
181,66,normal
142,51,fat
135,57,fat
199,82,normal
192,85,normal
175,68,normal
175,72,normal
187,79,normal
126,74,fat
133,78,fat
148,41,normal
132,52,fat
137,41,normal
189,72,normal
138,58,fat
168,60,normal
112,67,fat
189,48,thin
127,65,fat
114,40,fat
183,56,thin
118,70,fat
160,87,fat
174,49,thin
116,87,fat
144,85,fat
130,63,fat
159,69,fat
122,88,fat
115,83,fat
128,61,fat
166,68,normal
128,64,fat
173,81,fat
195,78,normal
186,56,thin
118,57,fat
114,57,fat
185,56,thin
185,72,normal
110,48,fat
142,87,fat
118,48,fat
138,70,fat
171,46,thin
121,69,fat
168,58,normal
126,45,fat
130,88,fat
154,87,fat
157,52,normal
151,80,fat
147,77,fat
200,67,thin
129,42,fat
163,65,normal
126,83,fat
164,54,normal
155,53,normal
161,82,fat
195,75,normal
126,54,fat
188,55,thin
139,73,fat
196,62,thin
112,53,fat
112,90,fat
187,63,thin
172,58,normal
128,71,fat
124,90,fat
144,73,fat
125,48,fat
184,52,thin
179,69,normal
169,85,fat
185,83,normal
150,47,normal
162,60,normal
197,47,thin
153,65,fat
137,84,fat
116,45,fat
182,78,normal
196,78,normal
185,56,thin
200,59,thin
115,57,fat
194,42,thin
170,50,thin
112,62,fat
164,52,normal
138,87,fat
180,71,normal
166,79,fat
166,89,fat
113,72,fat
163,43,thin
130,60,fat
150,52,normal
127,65,fat
161,87,fat
167,68,normal
154,83,fat
191,45,thin
129,53,fat
114,59,fat
145,41,normal
129,55,fat
132,76,fat
171,47,thin
115,44,fat
180,75,normal
110,59,fat
164,48,thin
125,59,fat
124,73,fat
129,56,fat
169,43,thin
124,77,fat
153,62,fat
154,45,normal
195,78,normal
165,83,fat
119,44,fat
141,85,fat
195,83,normal
190,52,thin
197,80,normal
153,54,normal
160,55,normal
168,85,fat
140,42,normal
172,76,fat
185,74,normal
143,61,fat
200,75,normal
190,44,thin
194,53,thin
194,62,thin
200,49,thin
176,84,fat
173,88,fat
163,56,normal
188,71,normal
128,65,fat
134,83,fat
182,64,normal
127,76,fat
144,81,fat
131,42,normal
152,62,fat
184,83,normal
130,56,fat
158,60,normal
116,74,fat
146,67,fat
147,54,normal
148,66,fat
199,90,normal
196,60,thin
149,81,fat
171,59,normal
190,48,thin
150,52,normal
126,75,fat
119,62,fat
153,70,fat
189,40,thin
172,81,fat
124,59,fat
156,75,fat
152,48,normal
141,56,fat
190,70,normal
178,74,normal
184,46,thin
155,69,fat
156,73,fat
144,75,fat
196,77,normal
153,69,fat
115,87,fat
119,75,fat
156,59,normal
115,44,fat
192,50,thin
171,47,thin
147,44,normal
116,84,fat
183,42,thin
153,90,fat
144,83,fat
200,79,normal
194,46,thin
175,86,fat
193,69,normal
179,87,fat
192,73,normal
160,81,fat
178,56,thin
144,89,fat
127,51,fat
120,74,fat
170,71,normal
198,55,thin
184,45,thin
175,54,thin
174,71,normal
159,61,normal
181,60,thin
194,60,thin
164,67,normal
117,87,fat
134,90,fat
186,40,thin
130,52,fat
186,41,thin
152,77,fat
172,72,normal
199,60,thin
169,40,thin
183,79,normal
156,87,fat
113,53,fat
185,49,thin
191,70,normal
138,76,fat
156,64,fat
113,90,fat
164,75,fat
153,80,fat
198,79,normal
161,45,thin
121,77,fat
139,71,fat
140,86,fat
165,79,fat
118,51,fat
170,84,fat
187,53,thin
197,54,thin
173,64,normal
113,40,fat
186,77,normal
147,60,fat
151,70,fat
175,52,thin
190,86,normal
134,66,fat
187,62,thin
182,45,thin
168,87,fat
195,75,normal
117,60,fat
121,70,fat
191,43,thin
134,80,fat
188,78,normal
187,90,fat
111,46,fat
199,58,thin
168,52,thin
164,80,fat
164,89,fat
166,55,normal
129,61,fat
127,66,fat
175,52,thin
162,49,normal
154,57,normal
199,88,normal
197,44,thin
189,62,thin
146,66,fat
174,70,normal
114,72,fat
115,89,fat
180,87,fat
143,40,normal
129,52,fat
183,45,thin
158,43,thin
172,77,fat
168,67,normal
132,70,fat
176,53,thin
185,69,normal
196,45,thin
157,44,thin
113,67,fat
175,52,thin
140,59,fat
153,67,fat
153,89,fat
171,43,thin
194,49,thin
112,68,fat
163,85,fat
200,54,thin
116,82,fat
192,63,thin
133,68,fat
163,69,fat
188,86,normal
116,79,fat
121,85,fat
115,40,fat
185,70,normal
132,46,fat
179,75,normal
195,65,thin
145,61,fat
125,40,fat
168,85,fat
133,59,fat
184,89,fat
135,85,fat
134,51,fat
193,51,thin
159,59,normal
171,85,fat
192,57,thin
167,50,thin
178,67,normal
173,84,fat
118,90,fat
198,88,normal
192,47,thin
171,62,normal
173,87,fat
179,54,thin
113,47,fat
165,73,fat
150,71,fat
135,73,fat
188,52,thin
142,84,fat
182,55,thin
161,54,normal
157,88,fat
119,56,fat
136,77,fat
155,72,fat
182,89,fat
157,89,fat
121,56,fat
124,42,fat
139,72,fat
176,56,thin
118,77,fat
139,57,fat
122,52,fat
195,71,normal
159,63,normal
186,72,normal
181,40,thin
121,67,fat
147,45,normal
156,45,thin
168,69,normal
172,64,normal
122,74,fat
191,40,thin
115,65,fat
129,70,fat
113,84,fat
130,42,normal
200,80,normal
180,50,thin
154,72,fat
126,62,fat
126,44,fat
149,73,fat
189,90,fat
172,60,normal
198,54,thin
123,75,fat
145,83,fat
193,59,thin
185,46,thin
190,42,thin
166,56,normal
175,61,normal
164,78,fat
188,55,thin
161,70,fat
152,46,normal
193,84,normal
148,74,fat
187,55,thin
115,67,fat
192,60,thin
187,65,normal
139,49,fat
169,41,thin
181,61,normal
170,65,normal
192,79,normal
182,53,thin
151,76,fat
184,49,thin
116,76,fat
164,41,thin
151,87,fat
145,64,fat
186,53,thin
120,59,fat
118,68,fat
173,86,fat
167,87,fat
169,56,normal
169,73,fat
128,59,fat
111,40,fat
159,57,normal
145,64,fat
141,68,fat
141,40,normal
186,62,thin
147,45,normal
193,40,thin
157,44,thin
155,87,fat
150,40,thin
175,41,thin
169,80,fat
168,86,fat
160,81,fat
154,57,normal
135,63,fat
160,66,fat
140,59,fat
186,75,normal
157,60,normal
138,89,fat
157,62,fat
176,43,thin
147,88,fat
144,69,fat
124,53,fat
141,45,normal
117,64,fat
122,48,fat
144,55,fat
165,53,normal
184,61,thin
169,72,fat
163,86,fat
118,50,fat
137,75,fat
164,42,thin
146,76,fat
149,42,normal
155,40,thin
197,57,thin
178,63,normal
176,70,normal
174,52,thin
153,59,fat
158,66,fat
157,83,fat
127,41,fat
111,40,fat
146,54,fat
154,41,thin
192,56,thin
164,66,normal
148,76,fat
176,40,thin
175,69,normal
192,43,thin
167,81,fat
156,67,fat
184,83,normal
192,90,normal
186,64,thin
144,44,normal
137,62,fat
120,55,fat
145,56,fat
135,55,fat
190,62,thin
134,49,fat
137,63,fat
196,54,thin
200,64,thin
186,52,thin
194,40,thin
145,81,fat
178,79,normal
164,81,fat
173,66,normal
128,76,fat
189,83,normal
195,43,thin
148,66,fat
157,67,fat
189,62,thin
175,53,thin
159,47,normal
163,53,normal
136,70,fat
134,42,normal
135,41,normal
117,67,fat
126,86,fat
154,54,normal
112,65,fat
174,70,normal
158,82,fat
122,63,fat
184,78,normal
146,50,normal
190,55,thin
142,48,normal
134,44,normal
129,52,fat
123,47,fat
200,50,thin
128,84,fat
179,63,normal
145,77,fat
155,70,fat
181,49,thin
158,47,normal
110,56,fat
188,48,thin
195,82,normal
179,72,normal
181,76,normal
185,56,thin
173,45,thin
194,74,normal
110,58,fat
121,80,fat
187,75,normal
191,78,normal
173,69,normal
117,76,fat
168,65,normal
174,73,normal
153,63,fat
186,86,normal
185,64,normal
129,80,fat
156,73,fat
192,76,normal
177,73,normal
192,80,normal
141,45,normal
197,58,thin
127,86,fat
180,75,normal
143,49,normal
163,54,normal
150,89,fat
195,78,normal
170,80,fat
152,60,fat
154,54,normal
155,44,thin
139,63,fat
170,75,fat
124,60,fat
131,88,fat
129,72,fat
120,71,fat
143,69,fat
128,78,fat
184,89,fat
136,89,fat
113,67,fat
185,57,thin
121,74,fat
138,75,fat
196,58,thin
115,89,fat
129,72,fat
172,59,normal
152,48,normal
172,55,normal
161,83,fat
140,53,fat
154,90,fat
163,85,fat
145,61,fat
150,62,fat
168,70,normal
147,82,fat
168,41,thin
145,69,fat
124,84,fat
145,74,fat
162,82,fat
175,79,fat
156,69,fat
134,77,fat
135,46,fat
112,80,fat
146,78,fat
146,54,fat
122,79,fat
167,75,fat
143,77,fat
134,56,fat
159,59,normal
166,46,thin
178,60,normal
141,82,fat
135,88,fat
143,64,fat
137,75,fat
196,71,thin
128,60,fat
170,73,fat
180,59,thin
135,88,fat
150,61,fat
137,82,fat
178,55,thin
136,50,fat
138,80,fat
130,73,fat
110,57,fat
116,75,fat
196,63,thin
193,44,thin
177,75,normal
159,57,normal
149,82,fat
142,68,fat
125,60,fat
114,42,fat
147,59,fat
179,54,thin
196,50,thin
192,84,normal
128,78,fat
188,40,thin
135,74,fat
180,70,normal
152,65,fat
140,62,fat
169,84,fat
145,42,normal
173,72,normal
184,48,thin
162,60,normal
147,60,fat
159,84,fat
131,80,fat
120,42,fat
162,58,normal
188,75,normal
199,54,thin
163,64,normal
141,52,fat
154,75,fat
152,43,normal
128,44,fat
171,65,normal
145,65,fat
119,68,fat
182,45,thin
170,60,normal
162,44,thin
142,87,fat
188,58,thin
191,55,thin
191,40,thin
145,48,normal
152,50,normal
179,68,normal
176,65,normal
123,78,fat
141,90,fat
132,42,normal
182,78,normal
168,87,fat
142,81,fat
122,71,fat
181,72,normal
135,90,fat
172,88,fat
164,55,normal
186,64,thin
133,45,fat
152,41,thin
120,85,fat
129,66,fat
128,65,fat
128,59,fat
168,43,thin
128,90,fat
183,75,normal
198,51,thin
177,75,normal
176,65,normal
124,55,fat
170,78,fat
152,63,fat
116,46,fat
166,63,normal
114,43,fat
167,40,thin
124,43,fat
126,76,fat
141,76,fat
126,51,fat
138,47,normal
137,71,fat
171,60,normal
111,89,fat
184,67,normal
181,54,thin
137,66,fat
113,50,fat
146,66,fat
118,60,fat
131,72,fat
110,41,fat
112,72,fat
191,55,thin
126,78,fat
133,83,fat
190,77,normal
195,68,thin
112,80,fat
178,78,normal
160,54,normal
110,88,fat
129,75,fat
134,65,fat
113,46,fat
171,56,normal
185,65,normal
156,56,normal
184,54,thin
135,71,fat
147,45,normal
180,48,thin
142,45,normal
194,71,normal
130,88,fat
192,87,normal
159,90,fat
132,59,fat
124,88,fat
129,69,fat
154,80,fat
140,60,fat
125,42,fat
114,77,fat
146,51,normal
175,59,normal
154,79,fat
111,79,fat
177,59,normal
185,86,fat
159,73,fat
111,50,fat
175,84,fat
110,68,fat
170,85,fat
183,73,normal
118,44,fat
152,84,fat
188,75,normal
163,61,normal
113,87,fat
134,41,normal
125,45,fat
190,47,thin
156,83,fat
144,71,fat
192,46,thin
148,67,fat
197,74,normal
129,64,fat
164,40,thin
123,87,fat
172,54,thin
117,63,fat
137,79,fat
169,48,thin
119,69,fat
144,70,fat
145,83,fat
171,86,fat
135,80,fat
161,83,fat
136,42,normal
161,83,fat
169,87,fat
135,68,fat
152,60,fat
133,51,fat
146,65,fat
191,81,normal
125,59,fat
173,70,normal
155,40,thin
115,59,fat
157,82,fat
165,69,fat
148,79,fat
177,79,fat
112,81,fat
146,40,normal
172,57,normal
147,62,fat
125,75,fat
141,44,normal
187,59,thin
161,53,normal
196,88,normal
128,54,fat
143,41,normal
139,89,fat
124,88,fat
181,46,thin
117,72,fat
133,81,fat
145,59,fat
188,52,thin
155,43,thin
125,64,fat
174,62,normal
170,74,fat
198,86,normal
160,66,fat
150,72,fat
113,58,fat
154,70,fat
153,80,fat
200,52,thin
160,78,fat
146,74,fat
181,83,fat
182,72,normal
143,43,normal
133,41,normal
122,41,fat
174,70,normal
130,72,fat
190,74,normal
128,85,fat
150,87,fat
191,48,thin
176,47,thin
145,73,fat
197,75,normal
129,82,fat
115,68,fat
146,60,fat
133,83,fat
165,90,fat
172,84,fat
180,41,thin
130,45,fat
152,78,fat
175,74,normal
174,57,normal
163,48,thin
130,46,fat
196,75,normal
160,69,fat
152,84,fat
137,82,fat
130,66,fat
151,90,fat
200,80,normal
116,55,fat
130,71,fat
157,89,fat
179,42,thin
142,85,fat
176,88,fat
193,42,thin
193,70,normal
197,41,thin
118,73,fat
177,88,fat
156,85,fat
169,60,normal
119,60,fat
172,73,normal
126,59,fat
117,84,fat
172,59,normal
187,87,normal
110,90,fat
171,48,thin
179,74,normal
184,82,normal
130,82,fat
115,43,fat
143,73,fat
156,66,fat
186,72,normal
186,40,thin
180,84,fat
194,62,thin
114,56,fat
200,53,thin
126,60,fat
173,71,normal
183,41,thin
131,59,fat
155,70,fat
192,74,normal
185,47,thin
174,85,fat
133,67,fat
123,49,fat
141,70,fat
164,83,fat
176,67,normal
163,76,fat
162,60,normal
121,44,fat
184,65,normal
113,70,fat
163,82,fat
152,44,normal
153,64,fat
168,46,thin
114,64,fat
121,42,fat
115,61,fat
138,89,fat
130,83,fat
194,84,normal
188,66,normal
148,57,fat
115,49,fat
137,43,normal
194,48,thin
177,45,thin
196,62,thin
159,56,normal
128,86,fat
184,77,normal
168,73,fat
168,52,thin
114,61,fat
196,78,normal
121,49,fat
145,60,fat
166,55,normal
140,75,fat
151,74,fat
172,71,normal
137,41,normal
160,61,normal
158,80,fat
149,65,fat
166,41,thin
116,72,fat
156,73,fat
198,79,normal
120,57,fat
144,70,fat
186,61,thin
186,51,thin
132,83,fat
120,62,fat
128,80,fat
137,89,fat
138,85,fat
163,86,fat
150,75,fat
190,46,thin
113,89,fat
200,57,thin
131,69,fat
173,45,thin
167,64,normal
178,67,normal
123,61,fat
194,89,normal
134,52,fat
155,51,normal
193,50,thin
183,71,normal
127,70,fat
147,67,fat
122,54,fat
129,65,fat
165,54,normal
137,44,normal
120,59,fat
117,90,fat
136,90,fat
174,48,thin
161,87,fat
172,63,normal
185,44,thin
126,69,fat
194,49,thin
192,90,normal
152,51,normal
189,50,thin
151,90,fat
127,83,fat
158,75,fat
145,69,fat
191,82,normal
138,59,fat
171,72,normal
197,53,thin
179,58,thin
179,68,normal
192,59,thin
154,63,fat
134,42,normal
184,71,normal
139,62,fat
197,70,thin
187,77,normal
136,76,fat
140,46,normal
184,69,normal
172,86,fat
192,78,normal
196,82,normal
144,63,fat
173,87,fat
154,86,fat
171,78,fat
170,63,normal
147,64,fat
163,75,fat
167,50,thin
156,84,fat
114,44,fat
187,42,thin
163,43,thin
132,75,fat
139,51,fat
145,81,fat
140,48,normal
193,66,thin
184,58,thin
131,81,fat
115,79,fat
115,44,fat
176,83,fat
177,55,thin
162,86,fat
189,70,normal
184,61,thin
158,61,normal
120,73,fat
133,83,fat
174,58,normal
143,74,fat
191,75,normal
130,83,fat
110,61,fat
142,88,fat
136,53,fat
185,76,normal
189,66,thin
144,62,fat
151,85,fat
124,63,fat
150,89,fat
114,68,fat
174,75,normal
167,65,normal
129,59,fat
127,55,fat
174,52,thin
110,70,fat
128,79,fat
190,43,thin
125,81,fat
144,47,normal
154,50,normal
177,70,normal
185,85,normal
144,53,fat
184,82,normal
146,54,fat
157,54,normal
174,53,thin
150,77,fat
122,56,fat
187,74,normal
155,89,fat
174,54,thin
168,46,thin
132,68,fat
158,61,normal
124,67,fat
149,53,normal
185,74,normal
184,49,thin
177,47,thin
131,44,fat
139,82,fat
187,81,normal
186,74,normal
128,81,fat
147,70,fat
143,53,fat
162,70,fat
115,60,fat
152,90,fat
134,67,fat
167,85,fat
198,90,normal
172,57,normal
172,55,normal
122,48,fat
122,86,fat
120,44,fat
146,49,normal
130,41,normal
147,55,fat
166,84,fat
193,44,thin
118,55,fat
174,51,thin
112,81,fat
176,58,normal
110,71,fat
170,64,normal
120,47,fat
200,65,thin
154,71,fat
171,50,thin
127,54,fat
180,57,thin
149,50,normal
115,55,fat
135,46,fat
150,40,thin
149,55,normal
166,85,fat
174,89,fat
165,47,thin
199,66,thin
181,86,fat
198,75,normal
117,56,fat
150,78,fat
119,65,fat
149,79,fat
115,42,fat
112,43,fat
185,76,normal
129,47,fat
183,86,fat
119,52,fat
154,70,fat
146,69,fat
192,50,thin
151,44,normal
135,64,fat
117,89,fat
192,41,thin
120,81,fat
176,54,thin
142,84,fat
173,90,fat
181,67,normal
161,48,normal
119,52,fat
175,64,normal
122,85,fat
112,75,fat
116,79,fat
146,78,fat
114,81,fat
125,77,fat
142,84,fat
136,43,normal
177,80,fat
125,60,fat
180,55,thin
142,40,normal
191,87,normal
180,68,normal
199,61,thin
167,84,fat
198,73,normal
137,65,fat
197,90,normal
190,50,thin
132,67,fat
122,58,fat
177,46,thin
182,62,normal
140,55,fat
159,53,normal
130,43,fat
124,89,fat
162,85,fat
186,72,normal
113,75,fat
178,62,normal
165,47,thin
139,67,fat
134,57,fat
155,64,fat
149,67,fat
181,60,thin
171,51,thin
133,56,fat
147,71,fat
162,62,normal
144,80,fat
176,57,thin
139,60,fat
124,90,fat
118,47,fat
156,68,fat
199,47,thin
144,59,fat
181,75,normal
116,87,fat
197,73,normal
197,54,thin
199,82,normal
157,84,fat
154,79,fat
177,46,thin
111,83,fat
139,62,fat
189,63,thin
185,86,fat
151,44,normal
176,50,thin
134,73,fat
111,40,fat
133,73,fat
148,88,fat
154,48,normal
185,56,thin
163,70,fat
149,50,normal
183,44,thin
121,74,fat
122,54,fat
131,50,fat
164,40,thin
191,72,normal
150,79,fat
123,51,fat
156,75,fat
122,84,fat
122,57,fat
149,55,normal
188,69,normal
140,62,fat
111,43,fat
148,40,thin
123,79,fat
178,40,thin
163,55,normal
165,44,thin
174,78,fat
117,44,fat
181,85,fat
147,66,fat
184,88,fat
167,87,fat
158,44,thin
153,80,fat
199,80,normal
120,48,fat
182,40,thin
177,84,fat
132,83,fat
184,83,normal
174,62,normal
174,40,thin
151,45,normal
144,44,normal
157,47,normal
114,72,fat
192,64,thin
145,65,fat
154,76,fat
110,74,fat
140,55,fat
130,79,fat
122,67,fat
137,41,normal
127,70,fat
136,89,fat
136,52,fat
195,71,normal
158,51,normal
137,88,fat
152,64,fat
111,46,fat
173,45,thin
113,58,fat
184,48,thin
150,77,fat
121,64,fat
134,86,fat
135,53,fat
163,44,thin
160,65,fat
147,63,fat
156,57,normal
147,67,fat
153,80,fat
153,55,normal
162,78,fat
136,53,fat
135,45,normal
148,69,fat
200,55,thin
145,73,fat
181,44,thin
132,66,fat
179,89,fat
115,61,fat
116,54,fat
115,62,fat
154,55,normal
152,67,fat
159,80,fat
169,61,normal
110,73,fat
145,54,fat
186,77,normal
194,90,normal
170,48,thin
147,73,fat
175,46,thin
164,71,fat
200,68,thin
169,44,thin
148,43,normal
117,49,fat
173,82,fat
181,71,normal
179,56,thin
142,87,fat
190,44,thin
140,47,normal
169,50,thin
177,55,thin
176,72,normal
172,43,thin
154,49,normal
123,90,fat
135,87,fat
156,74,fat
124,89,fat
196,47,thin
147,50,normal
172,86,fat
148,51,normal
111,83,fat
196,73,normal
166,81,fat
172,47,thin
120,47,fat
181,76,normal
125,83,fat
165,78,fat
153,53,normal
178,58,thin
159,90,fat
177,86,fat
196,77,normal
189,52,thin
178,62,normal
116,50,fat
146,90,fat
118,59,fat
195,53,thin
154,41,thin
176,85,fat
141,79,fat
116,78,fat
125,55,fat
160,81,fat
149,54,normal
123,67,fat
117,82,fat
177,56,thin
111,61,fat
160,70,fat
113,78,fat
156,88,fat
152,78,fat
153,90,fat
181,46,thin
197,74,normal
117,64,fat
166,71,fat
193,64,thin
123,88,fat
130,74,fat
130,73,fat
184,86,fat
198,76,normal
178,79,normal
150,73,fat
154,59,normal
134,83,fat
158,53,normal
148,43,normal
120,79,fat
179,76,normal
145,85,fat
163,42,thin
168,60,normal
190,54,thin
147,46,normal
131,87,fat
180,76,normal
128,56,fat
149,79,fat
154,63,fat
200,82,normal
160,66,fat
128,52,fat
169,60,normal
180,52,thin
199,63,thin
154,53,normal
111,48,fat
173,80,fat
191,70,normal
113,47,fat
156,75,fat
167,84,fat
127,83,fat
138,65,fat
157,74,fat
187,67,normal
165,44,thin
114,54,fat
114,63,fat
147,76,fat
118,44,fat
140,74,fat
200,87,normal
143,68,fat
175,41,thin
154,70,fat
132,45,fat
183,73,normal
126,55,fat
180,40,thin
185,53,thin
113,58,fat
197,60,thin
176,86,fat
124,74,fat
188,63,thin
194,40,thin
118,60,fat
139,82,fat
193,41,thin
110,82,fat
137,69,fat
129,42,fat
144,71,fat
193,53,thin
151,52,normal
174,87,fat
183,90,fat
161,86,fat
120,76,fat
190,76,normal
178,72,normal
187,61,thin
130,44,fat
153,71,fat
188,80,normal
158,81,fat
179,72,normal
113,53,fat
136,87,fat
112,87,fat
177,77,normal
123,56,fat
186,81,normal
148,58,fat
126,52,fat
175,82,fat
122,53,fat
138,88,fat
152,52,normal
112,60,fat
172,74,fat
113,61,fat
180,87,fat
145,42,normal
197,61,thin
132,56,fat
158,62,normal
184,58,thin
184,78,normal
163,50,normal
168,45,thin
117,78,fat
163,83,fat
110,49,fat
191,79,normal
182,80,normal
168,71,fat
150,67,fat
118,58,fat
113,73,fat
141,68,fat
120,56,fat
171,61,normal
182,55,thin
176,83,fat
118,66,fat
128,69,fat
169,59,normal
163,89,fat
111,51,fat
139,69,fat
188,88,normal
159,62,normal
120,60,fat
157,60,normal
192,90,normal
162,90,fat
175,78,fat
149,54,normal
153,61,fat
135,70,fat
169,53,normal
133,48,fat
136,76,fat
150,73,fat
146,69,fat
145,58,fat
189,41,thin
121,56,fat
133,40,normal
150,85,fat
147,66,fat
154,86,fat
118,89,fat
197,47,thin
130,64,fat
110,65,fat
138,76,fat
198,80,normal
163,51,normal
153,41,thin
128,72,fat
152,74,fat
143,56,fat
174,70,normal
164,83,fat
112,74,fat
168,78,fat
121,55,fat
179,71,normal
190,67,normal
148,89,fat
129,69,fat
190,77,normal
123,81,fat
135,72,fat
124,56,fat
156,87,fat
186,73,normal
200,80,normal
168,68,normal
165,89,fat
118,47,fat
119,58,fat
148,86,fat
143,52,fat
197,55,thin
135,53,fat
126,75,fat
134,63,fat
116,71,fat
161,77,fat
139,76,fat
125,41,fat
177,90,fat
139,83,fat
165,40,thin
176,41,thin
194,66,thin
113,77,fat
145,48,normal
141,55,fat
199,49,thin
173,89,fat
129,54,fat
145,80,fat
171,47,thin
195,62,thin
150,70,fat
125,64,fat
175,86,fat
186,80,normal
189,40,thin
110,69,fat
131,59,fat
149,50,normal
153,78,fat
119,56,fat
190,46,thin
193,41,thin
136,49,fat
142,79,fat
111,69,fat
189,52,thin
196,68,thin
124,51,fat
111,67,fat
180,79,normal
176,64,normal
175,48,thin
171,55,normal
147,78,fat
152,66,fat
124,85,fat
160,75,fat
120,66,fat
160,40,thin
185,45,thin
180,74,normal
159,77,fat
110,52,fat
170,90,fat
149,80,fat
143,46,normal
138,66,fat
139,45,normal
165,45,thin
113,42,fat
139,58,fat
135,68,fat
192,76,normal
195,46,thin
198,71,thin
158,74,fat
198,78,normal
120,55,fat
164,63,normal
178,73,normal
160,51,normal
166,87,fat
154,74,fat
172,40,thin
194,83,normal
126,63,fat
200,59,thin
117,81,fat
186,87,fat
124,75,fat
176,40,thin
132,43,normal
158,85,fat
130,69,fat
137,46,normal
141,77,fat
161,63,normal
171,56,normal
170,81,fat
180,84,fat
191,57,thin
186,55,thin
160,66,fat
200,79,normal
142,72,fat
200,88,normal
166,79,fat
164,54,normal
167,69,normal
127,79,fat
192,61,thin
125,73,fat
172,62,normal
126,44,fat
123,43,fat
125,56,fat
192,86,normal
126,79,fat
188,41,thin
191,66,thin
168,79,fat
177,40,thin
139,59,fat
200,79,normal
163,45,thin
191,80,normal
112,79,fat
179,60,normal
118,65,fat
128,43,fat
123,78,fat
140,70,fat
180,74,normal
123,65,fat
164,44,thin
153,80,fat
198,62,thin
154,82,fat
124,41,fat
139,87,fat
169,73,fat
119,79,fat
148,76,fat
114,68,fat
160,66,fat
142,61,fat
